datetime,title,description,url,image_urls,search_key_word
2020-04-01 03:56:26,Dr. Jeff Colyer on coronavirus data: 'We are seeing science playing out before our eyes',"Dr. Jeff Colyer, the former governor of Kansas, joined Laura Ingraham on ""The Ingraham Angle"" to discuss the growing coronavirus pandemic, saying we're seeing science play out in real time.",https://www.foxnews.com/media/dr-jeff-colyer-on-coronavirus-data-we-are-seeing-science-playing-out-before-our-eyes,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/7acf1c9c-5e12-4e39-9733-a15f4311e34b/78d5cb65-1958-4fd3-9921-56dbc17c3461/1280x720/match/image.jpg,the
2020-04-01 03:47:48,"Coronavirus: Social distancing gap should be greatly increased, MIT researcher says","New research questions established recommendations that individuals should stand six feet away from each other to avoid spreading coronavirus, a news report said Tuesday.",https://www.foxnews.com/health/mit-research-claims-social-distancing-gap-should-be-greatly-increased-report,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/coronavirus-cropped-1130pm.jpg,the
2020-04-01 03:46:54,"Trump salutes staff at Queens, NY, hospital near where he grew up: ‘You people are just incredible’","President Trump took time during Tuesday’s coronavirus news briefing at the White House to acknowledge the job being done by the medical staff at Elmhurst Hospital in Queens, N.Y.",https://www.foxnews.com/politics/trump-salutes-staff-at-queens-ny-hospital-near-where-he-grew-up-you-people-are-just-incredible,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/5a2fce3d-6600-4a5b-93b2-f4b62e73ef70/0950f4ab-7cf8-4fa5-9bab-33a1adb6fe6c/1280x720/match/image.jpg,the
2020-04-01 03:37:57,Naomi Campbell on self-isolation: 'We cannot come out of this the same',Naomi Campbell is taking quarantine very seriously.,https://www.foxnews.com/entertainment/naomi-campbell-self-isolation,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/Naomi-Campbell-GETTY.jpg,the
2020-04-01 03:36:31,Heidi Klum says she has no 'struggles with food' anymore: 'I feel happy with who I am',Heidi Klum is feeling more comfortable with herself these days.,https://www.foxnews.com/entertainment/heidi-klum-no-struggles-with-food,https://static.foxnews.com/foxnews.com/content/uploads/2019/02/HeidiKlum1.jpg,the
2020-04-01 03:32:09,Dr. Oz calls on Cuomo to lift restrictions on potential coronavirus treatments,Dr. Mehmet Oz called on New York Gov. Andrew Cuomo Tuesday to reverse an executive order prohibiting doctors from prescribing two antimalarial drugs touted as potential coronavirus treatments outside of state-approved clinical trials or Food and Drug Administration,https://www.foxnews.com/media/dr-oz-cuomo-potential-coronavirus-treatment-restrictions,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/5af6772a-1cfa-47e8-9c76-2d71ff73df18/e9e79fe4-86a6-4400-be30-bbd6c483e029/1280x720/match/image.jpg,the
2020-04-01 03:30:21,Jessica Simpson says she's turned to prayer during the 'last few weeks of uncertainty' amid coronavirus quarantine,Jessica Simpson is dealing with stress and uncertainty by leaning on her faith during the coronavirus pandemic.,https://www.foxnews.com/entertainment/jessica-simpson-prayer-weeks-uncertainty-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2020/02/JessicaSimpson1.jpg,the
2020-04-01 03:01:20,"McCarthy rips Pelosi, says Dems were 'preoccupied with impeachment instead of protecting this country'","House Minority Leader Kevin McCarthy, R-Calif., blasted Speaker Nancy Pelosi, D-Calif., Tuesday night for being more concerned with impeaching President Trump earlier this year than preparing the U.S. to fight the coronavirus contagion.",https://www.foxnews.com/media/kevin-mccarthy-nancy-pelosi-coronavirus-impeachment,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/f407e261-8bad-4446-9754-193695aaafec/79e96c4a-8b7d-4f78-b9d1-0e8a7cd80bc6/1280x720/match/image.jpg,the
2020-04-01 02:58:52,"NYC’s coronavirus death toll tops 1,000","The Big Apple’s coronavirus death toll topped 1,000 on Tuesday afternoon — with 164 people succumbing to the illness since the morning, city data shows.",https://www.foxnews.com/health/nycs-coronavirus-death-toll-tops-1000,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/AP20085582898308.jpg,the
2020-04-01 02:44:31,Tucker Carlson blasts WHO leadership as 'lapdogs' for the Chinese government,"Tucker Carlson took on the World Health Organization Tuesday, calling its director corrupt for using his position to cover for the Chinese government's inept response to the coronavirus pandemic.",https://www.foxnews.com/media/tucker-carlson-who-lying-china-coronavirus-efforts,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/d67f3778-04a8-46d5-a7ac-5fa60e5e572c/67fbc673-0612-4d01-8b40-3fc9c17446a2/1280x720/match/image.jpg,the
2020-04-01 02:42:14,ESPN’s Patrick McEnroe tests positive for coronavirus,Patrick McEnroe is the latest sports figure to reveal he has tested positive for coronavirus.,https://www.foxnews.com/sports/espns-patrick-mcenroe-tests-positive-for-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2018/09/0034d08ca1e9474a8d410053ed2d4e03.jpg,the
